business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count
FryXEasH74MQDnj5Bvz3QA,The Mud House,2101 Cherokee St,Saint Louis,MO,63118,38.5929471724,-90.2221437,4.5,1015
7Diay8IQXxvUfSa9TwR34g,Erbil Kabob,3734 Nolensville Pike,Nashville,TN,37211,36.0923548,-86.735086,4,39
MTm2ttAKyfkn2c55PySsPA,McDonald's,7279 N Keystone Ave,Indianapolis,IN,46240,39.8877206464,-86.1214834437,2,52
6OnGimVNFS7Q2F8GRzuvog,Sonic Drive-In,103 Niagara St,East Alton,IL,62024,38.8829084,-90.1218438,2,10
oZFddbA1tlw4CHrLvg4mwg,Lagniappe Bayou Kitchen,845 Springfield Hwy,Goodlettsville,TN,37072,36.344586,-86.719357,4.5,67
EZIhpa5qcVcyED575S8BSw,Angad Rainbow Terrace,3550 Samuel Shepard Dr,St. Louis,MO,63103,38.639457,-90.2305313,3.5,22
d4RgPpFwIlxQ07iDVB00sw,Tinatapa's,615 Channelside Dr,Tampa,FL,33602,27.9434563,-82.4475968,3,64
SSflsIndvh-xokDPiqZFPA,McDonald's,34367 Sr 54,Wesley Chapel,FL,33545,28.219304,-82.247879,1.5,17
ImDiJvfok1nvW3ZQB_foFw,Donatos Pizza,7813 South US 31,Indianapolis,IN,46227,39.652934,-86.136086,3,17
qmiz3iYOn4pZylOe27OTUQ,Com Tam Thuan Kieu,1990 W Orange Grove Rd,Tucson,AZ,85704,32.3242403225,-111.0100907202,4,267
LWlYV_Mruu8YyO8y95hs_A,Chick-fil-A,4623 Gulf Blvd,Saint Petersburg,FL,33706,27.72147784,-82.739555,4,72
nQDbvoKKcQap_CIfuAU72Q,The Buck Hotel by Ruhling,1200 Buck Rd,Feasterville Trevose,PA,19053,40.1544737921,-75.0014046959,3,144
O97yGYrl77VQ4CCNhaZnlw,Horseshoe Restaurant & Lounge,950 Talon Dr,O'Fallon,IL,62269,38.5929491583,-89.935002749,4,36
d-e9OJzjy-_bWs3r6fKIbQ,First Watch,7189 E Speedway Blvd,Tucson,AZ,85710,32.235992,-110.83867,4,173
TmQRwepw71Z6WBwl-5HPDQ,Briscola,2500 E 2nd St,Reno,NV,89595,39.5234844,-119.7804047,3.5,106
4T_zefcT0Fbz_9KvsLQc5Q,Boston Market,9203 US Hwy 19,Port Richey,FL,34668,28.2907502,-82.7112937,3,6
rnioJAG4aQp2TJHUxLy7CQ,Pikpon Thai,"412 Sicklerville Rd, Unit 102",Sicklerville,NJ,08081,39.7187175,-74.9710309,4.5,126
7OCHiRI0uw7Op1j6qkoUfw,Super Wok,467 E Uwchlan Ave,Chester Springs,PA,19425,40.066928,-75.649131,3.5,35
rt1CrSyYF5QbXjmDfb-eaA,Asian Chao,2-30 W Washington St,Indianapolis,IN,46204,39.7666172,-86.1617899,3.5,7
p8V4zEEYZvZnZh9f8k5KZA,New Orleans Original Daiquiris,8100 Saint Charles Ave,New Orleans,LA,70118,29.9430648,-90.1345944,3.5,52
Lm_X0V92JQuV20wDZLbj7A,Corrado's Pizza,351 W Schuylkill Rd,Pottstown,PA,19464,40.236104,-75.662201,4.5,5
yrATxGR69bE_2FG5XTStZw,Jamaican & American Cafe,2108 N Howard Ave,Tampa,FL,33607,27.96034,-82.4829627,4.5,12
M8PR_sRjMu05VRv7NbbU4w,Five Guys,77 Cynwyd Shopping Center E City Ave,Bala Cynwyd,PA,19004,40.0034856493,-75.224472,4,68
fdez0D4ovth2k1IvR0ZbpQ,Sabor,10220 103 Street,Edmonton,AB,T5J 4A1,53.5433810872,-113.4976051483,4,141
4JV297fM7vuO-AYukVbqow,Incredible Dave's,"Rivergate Mall, 1000 Rivergate Pkwy",Madison,TN,37115,36.2664745306,-86.711973,2.5,15
6hqRjK9LV0eAtPYd5QiPLg,Burger King,9853 N Michigan Rd,Carmel,IN,46032,39.9305559608,-86.2310449897,1.5,13
OLkS4jfozQpUIUq0K6t_IQ,Underdogs,132 S 17th St,Philadelphia,PA,19103,39.9504874,-75.1692131,3.5,252
ij3BCvYkL9Obq4cafe2qew,Refuge At The Hills,1015 Belleville St,Lebanon,IL,62254,38.6013789,-89.8219776,4.5,5
26107Pz4hjESgQ8J2c81rA,Anise Global Gastrobar,"777 N Ashley Dr, Unit D1",Tampa,FL,33602,27.9498901,-82.4602554,4,716
BneXfQCiGY7yBiumOe7GCw,Rilling's Bucks County Bakery,868 E Street Rd,Warminster,PA,18974,40.1847851,-75.0583376,4.5,28
z7q_oWGr3GlvYqfiTfeljA,Warbucks,3218 Magazine St,New Orleans,LA,70115,29.9235868,-90.0868144,4,88
OfHRgDcVUxeTAOg3_wtWkw,Mission Taco Truck,2240 Edwards,Webster Groves,MO,63110,38.613624,-90.3509911,4,7
yGlPsqK8ck33EgvUINIfvQ,Luke's 32 Bridge Food + Drink,301 Broadway,Nashville,TN,37201,36.161327,-86.776011,3.5,347
b-4xNydyGmdv2bGFOHTgdw,Garden Bakery,10019 106 Avenue NW,Edmonton,AB,T5H 0N8,53.5496061,-113.4928653,3.5,45
EbsPMlEkZDeHlBUaH1TrYQ,Pie12 Napoletana Coal Fired Pizzeria,12955 Walsingham Rd,Largo,FL,33774,27.88176,-82.818107,5,80
2bxZhBk8JZkJ1GqfTB0cUQ,California Pasta,"811 State St, Ste B",Santa Barbara,CA,93101,34.4195303,-119.7001825,3.5,287
Y9EfIbXryZVWA3IVx86bAw,Olive Garden Italian Restaurant,1279 New Churchman's Rd,Newark,DE,19713,39.6904027,-75.661977,2.5,72
7EhTT4iEuA7JaaWA-eI3Qw,Seasons Cafe & Bakery,7261 US Hwy 19 N,Pinellas Park,FL,33781,27.838462,-82.682464,4,292
tGzu2uZYz0Yqh5F0H9jmFQ,Currito,8000 Essington Ave,Philadelphia,PA,19153,39.8766558821,-75.2399649509,3.5,9
mprtNLSD_AQ7pTb1vzbSdw,Mezzogiorno,"8000 Essington Ave, Level 2, Terminal B",Philadelphia,PA,19153,39.8740344184,-75.243804085,2.5,40
s9G06FPW74Prlp8s1h5nEA,Soban Sushi Bar,7450 82 Avenue NW,Edmonton,AB,T6B 0G2,53.5182825196,-113.441976436,4,17
8mk6q7HjyJzhEMUR22kRDQ,Liquid Charm,1207 Race St,Philadelphia,PA,19107,39.9560231,-75.1593004,4,6
9z0XNWznR6KXQSMBt00AHA,Co Co Di,11454 Jasper Avenue NW,Edmonton,AB,T5K 0M1,53.540929,-113.518766,3.5,45
aavKpXOXu0WAqtYtD5kF0g,Dee's Bakery And Cafe,"970 S Mccarran Blvd, Ste 102",Sparks,NV,89431,39.5243764,-119.7390762,4,60
8PKxsbyRIPfhe0KMiBYuyg,McDonald's,5101 Pointe Of Tampa Way,Tampa,FL,33647,28.1179878423,-82.379311691,2,27
L4kfcADLCU4T33i7Z0CkuA,Bistro Romano,120 Lombard St,Philadelphia,PA,19147,39.9419372505,-75.1446834884,4,546
4X9pspgb96YgIuPF4k6DTA,Ricky's Pancake House,1118 N Avon Ave,Avon,IN,46123,39.7790853,-86.4009618,4,24
hhjIp2gGFR2XtoRsScEv3Q,Old English Style Pizza,4163 N 9th St,Philadelphia,PA,19140,40.015633,-75.1408907,2,6
PQWm36WjJFS0u-KgoHZVcQ,Square One Wye Road,"993 Fir Street, Suite 32",Sherwood Park,AB,T8A 4M2,53.5138191,-113.3221828,3,21
1moMCBKMuiSVjmNe1sZbig,Sushi Land,861 W Lancaster Ave,Bryn Mawr,PA,19010,40.0225949,-75.3202167,3.5,185
4cW2x-R0QgsGHliDXbDj1g,Deliciocho,6308 S Nogales Hwy,Tucson,AZ,85706,32.1374266,-110.962788,3.5,6
Yyn4z5ZysBDYCXfTFzflaQ,Punch Bowl Social Indianapolis,120 South Meridian St,Indianapolis,IN,46225,39.7649501,-86.1591087531,4,649
0LhSxEtArvcr5CcOqR5txA,MrJims.Pizza - Kenner,"2424 Williams Blvd., Suite E",Kenner,LA,70062,30.0001199,-90.2402215,4,23
9MWtHrYUrEJkAJ06gAdp1A,Pho Tran,2005 Magazine St,New Orleans,LA,70130,29.9310151,-90.0749504,4.5,6
uGBwBVsKi1HdO2WXhcl9Iw,Stones Throw at Armature Works,1910 North Ola Avenue,Tampa,FL,33602,27.960464,-82.4635455385,4,85
m6d0wq0WxBm8lD9nfdrAZA,Sum Yum Yum,,Nashville,TN,37215,36.0802326,-86.8320743,3,9
uam_mfkUT8YOXTFQZSSmUg,Big Bang - Dueling Piano Bar,154 2nd Ave N,Nashville,TN,37203,36.163696,-86.775789,3.5,188
atZ_olNKXOG4rEr6mccN8g,Beiler's Bakery,51 N 12th St,Philadelphia,PA,19107,39.953764,-75.159218,4.5,1368
5Ynl2kbPc53lnA4XPwnlyQ,KFC,9201 Roosevelt Blvd,Philadelphia,PA,19114,40.0774731491,-75.0312192836,2,5
hFcpKMXAsBV6hwZqnPf7ng,Napolese Pizzeria,8702 Keystone Crossing,Indianapolis,IN,46240,39.9139389486,-86.110265978,4,264
UYcXDGDdH4niV1WCn0PxXA,Champions Indianapolis,350 West Maryland Street,Indianapolis,IN,46225,39.765946,-86.164638,3,66
_wcOVX6PPvhXGMpUa2Ij8A,Melrose Diner,1501 Snyder Ave,Philadelphia,PA,19145,39.925004,-75.172084,3,287
QqqEvUKvm2knSZL28hENKA,Culver's,7010 East 21st St,Indianapolis,IN,46219,39.7969238746,-86.0205389611,3,6
eX7o_-s5TmDT-DMfTV4cmw,Luckys Steakhouse,1279 Coast Village Rd,Montecito,CA,93108,34.4212394549,-119.6410274506,4,387
42ONI6alNLTcbvSmNtaTCg,Sbarro,1800 Galleria Blvd,Franklin,TN,37067,35.956451,-86.814338,2,12
fLnlnkJfaNccrE9BR99taQ,Joshua's Pizzeria & Restaurant,410 Walnut St,Lansdale,PA,19446,40.2449297303,-75.2831586823,3,5
O1oZpbZNDMH_gz8DhsZCdA,Wendy's,700 E. Hunting Park,Philadelphia,PA,19124,40.012141,-75.1150148,1.5,15
