:START_ID(Business),:END_ID(Category)
S457rz-XJp56seb4vzMrEQ,114
RKfpN_TqD3wa58kgvnR1lQ,109
RKfpN_TqD3wa58kgvnR1lQ,142
RKfpN_TqD3wa58kgvnR1lQ,6
RKfpN_TqD3wa58kgvnR1lQ,127
RKfpN_TqD3wa58kgvnR1lQ,135
RKfpN_TqD3wa58kgvnR1lQ,2
CLt1k_vtdU962GZGl5U48g,109
CLt1k_vtdU962GZGl5U48g,149
NFXvrdA_TUepcGAsHzjbgQ,109
NFXvrdA_TUepcGAsHzjbgQ,132
NFXvrdA_TUepcGAsHzjbgQ,98
HTNwzJFAIxKOnmjYJhHgYg,149
HTNwzJFAIxKOnmjYJhHgYg,179
HTNwzJFAIxKOnmjYJhHgYg,92
HTNwzJFAIxKOnmjYJhHgYg,101
HTNwzJFAIxKOnmjYJhHgYg,33
HTNwzJFAIxKOnmjYJhHgYg,109
PG2bFg_eQgec91Jf5AXRfA,180
PG2bFg_eQgec91Jf5AXRfA,154
PG2bFg_eQgec91Jf5AXRfA,100
PG2bFg_eQgec91Jf5AXRfA,131
PG2bFg_eQgec91Jf5AXRfA,109
PG2bFg_eQgec91Jf5AXRfA,7
Mg2MJ_emO7MtPSkFqClC4Q,26
Mg2MJ_emO7MtPSkFqClC4Q,109
Mg2MJ_emO7MtPSkFqClC4Q,142
RF2SocELaoYkXnZhxRcX0g,109
RF2SocELaoYkXnZhxRcX0g,184
FhMgmJRTIC4mCazlMA5fEw,171
FhMgmJRTIC4mCazlMA5fEw,109
FhMgmJRTIC4mCazlMA5fEw,154
aSNfp8Fp5V6EQJwZOicQkQ,132
aSNfp8Fp5V6EQJwZOicQkQ,98
aSNfp8Fp5V6EQJwZOicQkQ,46
aSNfp8Fp5V6EQJwZOicQkQ,147
aSNfp8Fp5V6EQJwZOicQkQ,154
aSNfp8Fp5V6EQJwZOicQkQ,146
aSNfp8Fp5V6EQJwZOicQkQ,142
aSNfp8Fp5V6EQJwZOicQkQ,109
UiALq7G2d9w1S7fvZEv6TA,109
UiALq7G2d9w1S7fvZEv6TA,114
WdhlZkEL2iuTbYCk3KzHtw,119
WdhlZkEL2iuTbYCk3KzHtw,60
WdhlZkEL2iuTbYCk3KzHtw,98
WdhlZkEL2iuTbYCk3KzHtw,109
L4qejilvaLOh-QfF9dUX9Q,109
L4qejilvaLOh-QfF9dUX9Q,41
L4qejilvaLOh-QfF9dUX9Q,160
L4qejilvaLOh-QfF9dUX9Q,145
L4qejilvaLOh-QfF9dUX9Q,25
L4qejilvaLOh-QfF9dUX9Q,46
4iRzR7OaS-QaSXuvYxEGKA,85
4iRzR7OaS-QaSXuvYxEGKA,109
26jYcdFR5oLqKDKpTH0JIQ,109
26jYcdFR5oLqKDKpTH0JIQ,100
26jYcdFR5oLqKDKpTH0JIQ,154
26jYcdFR5oLqKDKpTH0JIQ,32
26jYcdFR5oLqKDKpTH0JIQ,180
usBCRbMbDpmhUmoWWvw49g,121
usBCRbMbDpmhUmoWWvw49g,109
usBCRbMbDpmhUmoWWvw49g,149
usBCRbMbDpmhUmoWWvw49g,0
usBCRbMbDpmhUmoWWvw49g,46
usBCRbMbDpmhUmoWWvw49g,120
usBCRbMbDpmhUmoWWvw49g,154
usBCRbMbDpmhUmoWWvw49g,146
usBCRbMbDpmhUmoWWvw49g,148
usBCRbMbDpmhUmoWWvw49g,129
usBCRbMbDpmhUmoWWvw49g,158
usBCRbMbDpmhUmoWWvw49g,101
qSy3Ue3KlzFFXBKwZTbofg,109
qSy3Ue3KlzFFXBKwZTbofg,2
UGZZVg5iOT-Q9PfoST38oQ,114
UGZZVg5iOT-Q9PfoST38oQ,109
WuJrMf127hXA4CY79mtoIQ,109
WuJrMf127hXA4CY79mtoIQ,114
W_B1ffzD0pHmQYEwGG_8Qw,84
W_B1ffzD0pHmQYEwGG_8Qw,154
W_B1ffzD0pHmQYEwGG_8Qw,61
W_B1ffzD0pHmQYEwGG_8Qw,159
W_B1ffzD0pHmQYEwGG_8Qw,7
W_B1ffzD0pHmQYEwGG_8Qw,152
W_B1ffzD0pHmQYEwGG_8Qw,109
p7tSGmWpFV246aYhwODgBg,92
p7tSGmWpFV246aYhwODgBg,109
p7tSGmWpFV246aYhwODgBg,143
qCojkwO9wJX7alM-x-DJcA,101
qCojkwO9wJX7alM-x-DJcA,149
qCojkwO9wJX7alM-x-DJcA,133
qCojkwO9wJX7alM-x-DJcA,68
qCojkwO9wJX7alM-x-DJcA,109
qCojkwO9wJX7alM-x-DJcA,98
khrsucGZVLi63WXhIFbAkQ,25
khrsucGZVLi63WXhIFbAkQ,119
khrsucGZVLi63WXhIFbAkQ,109
khrsucGZVLi63WXhIFbAkQ,137
7FiUgTQ9dEUvrfxwn7dqQA,154
7FiUgTQ9dEUvrfxwn7dqQA,26
7FiUgTQ9dEUvrfxwn7dqQA,184
7FiUgTQ9dEUvrfxwn7dqQA,101
7FiUgTQ9dEUvrfxwn7dqQA,109
7FiUgTQ9dEUvrfxwn7dqQA,197
7FiUgTQ9dEUvrfxwn7dqQA,129
7FiUgTQ9dEUvrfxwn7dqQA,158
7FiUgTQ9dEUvrfxwn7dqQA,149
7dYcQH7dWXXZxM27ig9a7g,109
7dYcQH7dWXXZxM27ig9a7g,114
YSKUg2V5dt1BazwipvPZuw,101
YSKUg2V5dt1BazwipvPZuw,149
YSKUg2V5dt1BazwipvPZuw,154
YSKUg2V5dt1BazwipvPZuw,100
YSKUg2V5dt1BazwipvPZuw,80
YSKUg2V5dt1BazwipvPZuw,184
YSKUg2V5dt1BazwipvPZuw,10
YSKUg2V5dt1BazwipvPZuw,109
YSKUg2V5dt1BazwipvPZuw,188
YSKUg2V5dt1BazwipvPZuw,133
G1fQJ8k5U1gdX0vWODCZYA,119
G1fQJ8k5U1gdX0vWODCZYA,109
G1fQJ8k5U1gdX0vWODCZYA,65
G1fQJ8k5U1gdX0vWODCZYA,25
kOyh1SCoeeT-5bc-Ds0tXw,142
kOyh1SCoeeT-5bc-Ds0tXw,109
kOyh1SCoeeT-5bc-Ds0tXw,26
jgi-7LWLzcGkPvqFryqI6A,154
jgi-7LWLzcGkPvqFryqI6A,109
jgi-7LWLzcGkPvqFryqI6A,98
jgi-7LWLzcGkPvqFryqI6A,13
jgi-7LWLzcGkPvqFryqI6A,8
J-DcG4thLy_jbmQggUTrQQ,25
J-DcG4thLy_jbmQggUTrQQ,101
J-DcG4thLy_jbmQggUTrQQ,60
J-DcG4thLy_jbmQggUTrQQ,184
J-DcG4thLy_jbmQggUTrQQ,109
J-DcG4thLy_jbmQggUTrQQ,68
J-DcG4thLy_jbmQggUTrQQ,149
S8tjrvevZV9M9kku2D5cvw,68
S8tjrvevZV9M9kku2D5cvw,149
S8tjrvevZV9M9kku2D5cvw,101
S8tjrvevZV9M9kku2D5cvw,109
nUA9jFxdHTNCpBpandn6eA,203
nUA9jFxdHTNCpBpandn6eA,101
nUA9jFxdHTNCpBpandn6eA,14
nUA9jFxdHTNCpBpandn6eA,184
nUA9jFxdHTNCpBpandn6eA,197
nUA9jFxdHTNCpBpandn6eA,109
nUA9jFxdHTNCpBpandn6eA,149
Tpr8CltepNzpRpQC2JM4pQ,6
Tpr8CltepNzpRpQC2JM4pQ,98
Tpr8CltepNzpRpQC2JM4pQ,32
Tpr8CltepNzpRpQC2JM4pQ,50
Tpr8CltepNzpRpQC2JM4pQ,109
1j7Y1eek07NRv_SkBOJFgA,109
1j7Y1eek07NRv_SkBOJFgA,46
1j7Y1eek07NRv_SkBOJFgA,101
1j7Y1eek07NRv_SkBOJFgA,25
1j7Y1eek07NRv_SkBOJFgA,160
1j7Y1eek07NRv_SkBOJFgA,149
3ESm27p4DACKCpzZmiRxgw,114
3ESm27p4DACKCpzZmiRxgw,109
Se9CEgJEVxcWax1fStWuQA,180
Se9CEgJEVxcWax1fStWuQA,32
Se9CEgJEVxcWax1fStWuQA,98
Se9CEgJEVxcWax1fStWuQA,109
Se9CEgJEVxcWax1fStWuQA,14
Se9CEgJEVxcWax1fStWuQA,125
k1bbiAV-1yQ89b8ZegL_LQ,119
k1bbiAV-1yQ89b8ZegL_LQ,142
k1bbiAV-1yQ89b8ZegL_LQ,109
7McQCpcpjyAA_TaQPlsirg,87
7McQCpcpjyAA_TaQPlsirg,30
7McQCpcpjyAA_TaQPlsirg,96
7McQCpcpjyAA_TaQPlsirg,109
7McQCpcpjyAA_TaQPlsirg,149
7McQCpcpjyAA_TaQPlsirg,101
7McQCpcpjyAA_TaQPlsirg,151
7McQCpcpjyAA_TaQPlsirg,68
7McQCpcpjyAA_TaQPlsirg,25
7McQCpcpjyAA_TaQPlsirg,180
7McQCpcpjyAA_TaQPlsirg,184
_40CSZCKamFvHGZXaVaGXQ,109
_40CSZCKamFvHGZXaVaGXQ,202
hxJ47I__S_gx3z1_yEC0cA,109
hxJ47I__S_gx3z1_yEC0cA,142
hxJ47I__S_gx3z1_yEC0cA,114
TPFy-Bj2HID_gMw_UUxc1A,25
TPFy-Bj2HID_gMw_UUxc1A,109
a8lpo_f90MkG38-g6Dv6dw,109
a8lpo_f90MkG38-g6Dv6dw,184
a8lpo_f90MkG38-g6Dv6dw,25
LC40v_OUVWNmOsCI44cS2g,154
LC40v_OUVWNmOsCI44cS2g,91
LC40v_OUVWNmOsCI44cS2g,24
LC40v_OUVWNmOsCI44cS2g,82
LC40v_OUVWNmOsCI44cS2g,109
LC40v_OUVWNmOsCI44cS2g,132
5GZOor47iDvcz3r587ja5Q,180
5GZOor47iDvcz3r587ja5Q,142
5GZOor47iDvcz3r587ja5Q,109
6KIRlWAwkszRCu4WoMvQzQ,25
6KIRlWAwkszRCu4WoMvQzQ,109
6KIRlWAwkszRCu4WoMvQzQ,162
6KIRlWAwkszRCu4WoMvQzQ,129
6KIRlWAwkszRCu4WoMvQzQ,158
6KIRlWAwkszRCu4WoMvQzQ,6
6KIRlWAwkszRCu4WoMvQzQ,154
HbZDCqcp3wWEJ21M9sfTXw,92
HbZDCqcp3wWEJ21M9sfTXw,109
HbZDCqcp3wWEJ21M9sfTXw,33
wrbtvUF0GA9QR4E8P4yMGQ,109
wrbtvUF0GA9QR4E8P4yMGQ,98
wrbtvUF0GA9QR4E8P4yMGQ,132
wrbtvUF0GA9QR4E8P4yMGQ,142
gDpUnOqTZClHHLp2UXqdig,65
gDpUnOqTZClHHLp2UXqdig,119
gDpUnOqTZClHHLp2UXqdig,100
gDpUnOqTZClHHLp2UXqdig,60
gDpUnOqTZClHHLp2UXqdig,154
gDpUnOqTZClHHLp2UXqdig,7
gDpUnOqTZClHHLp2UXqdig,131
gDpUnOqTZClHHLp2UXqdig,109
PrVxUo7g46GNf_1uusxaqQ,34
PrVxUo7g46GNf_1uusxaqQ,149
PrVxUo7g46GNf_1uusxaqQ,101
PrVxUo7g46GNf_1uusxaqQ,109
PrVxUo7g46GNf_1uusxaqQ,25
uEs_RuMTIVRMc-tAaXqk-A,32
uEs_RuMTIVRMc-tAaXqk-A,119
uEs_RuMTIVRMc-tAaXqk-A,100
uEs_RuMTIVRMc-tAaXqk-A,109
uEs_RuMTIVRMc-tAaXqk-A,154
sTo-Xzn4MfpglsRnZggDVw,154
sTo-Xzn4MfpglsRnZggDVw,100
sTo-Xzn4MfpglsRnZggDVw,32
sTo-Xzn4MfpglsRnZggDVw,72
sTo-Xzn4MfpglsRnZggDVw,132
sTo-Xzn4MfpglsRnZggDVw,98
sTo-Xzn4MfpglsRnZggDVw,65
sTo-Xzn4MfpglsRnZggDVw,109
c_wtRXGCqephjiXHymZ5FQ,109
c_wtRXGCqephjiXHymZ5FQ,67
c_wtRXGCqephjiXHymZ5FQ,84
c_wtRXGCqephjiXHymZ5FQ,25
c_wtRXGCqephjiXHymZ5FQ,7
c_wtRXGCqephjiXHymZ5FQ,6
c_wtRXGCqephjiXHymZ5FQ,154
gZPFgzPKJYAvobR77Q97WA,109
gZPFgzPKJYAvobR77Q97WA,26
gZPFgzPKJYAvobR77Q97WA,142
-NXRuUsazxXZZ_OHwmtYtw,58
-NXRuUsazxXZZ_OHwmtYtw,196
-NXRuUsazxXZZ_OHwmtYtw,184
-NXRuUsazxXZZ_OHwmtYtw,2
-NXRuUsazxXZZ_OHwmtYtw,68
-NXRuUsazxXZZ_OHwmtYtw,135
-NXRuUsazxXZZ_OHwmtYtw,109
-NXRuUsazxXZZ_OHwmtYtw,119
-NXRuUsazxXZZ_OHwmtYtw,101
-NXRuUsazxXZZ_OHwmtYtw,149
-NXRuUsazxXZZ_OHwmtYtw,154
-NXRuUsazxXZZ_OHwmtYtw,129
-NXRuUsazxXZZ_OHwmtYtw,158
h-Ypo3j3_8SmzSP6TzNmsA,109
h-Ypo3j3_8SmzSP6TzNmsA,119
h-Ypo3j3_8SmzSP6TzNmsA,25
21IkQYUsyfl8MWYy_wQxfw,109
21IkQYUsyfl8MWYy_wQxfw,132
21IkQYUsyfl8MWYy_wQxfw,142
21IkQYUsyfl8MWYy_wQxfw,98
D4UMA28VYhKUU59KXZTiQQ,139
D4UMA28VYhKUU59KXZTiQQ,156
D4UMA28VYhKUU59KXZTiQQ,109
D4UMA28VYhKUU59KXZTiQQ,51
TqSSwvn8IJhwxjiEdTEcvQ,149
TqSSwvn8IJhwxjiEdTEcvQ,109
TqSSwvn8IJhwxjiEdTEcvQ,25
TqSSwvn8IJhwxjiEdTEcvQ,101
bxffbg7kCn5iHxtdYp7gJQ,109
bxffbg7kCn5iHxtdYp7gJQ,157
bxffbg7kCn5iHxtdYp7gJQ,119
s5XPPOv9_fsRvSU95K3iIw,149
s5XPPOv9_fsRvSU95K3iIw,98
s5XPPOv9_fsRvSU95K3iIw,197
s5XPPOv9_fsRvSU95K3iIw,184
s5XPPOv9_fsRvSU95K3iIw,60
s5XPPOv9_fsRvSU95K3iIw,154
s5XPPOv9_fsRvSU95K3iIw,43
s5XPPOv9_fsRvSU95K3iIw,101
s5XPPOv9_fsRvSU95K3iIw,109
isbeaPln-E0DdffLRsuFhw,7
isbeaPln-E0DdffLRsuFhw,0
isbeaPln-E0DdffLRsuFhw,109
isbeaPln-E0DdffLRsuFhw,65
isbeaPln-E0DdffLRsuFhw,154
9Wq455RePLf5wbp4C4noQA,109
9Wq455RePLf5wbp4C4noQA,143
9Wq455RePLf5wbp4C4noQA,105
9Wq455RePLf5wbp4C4noQA,154
9Wq455RePLf5wbp4C4noQA,190
9Wq455RePLf5wbp4C4noQA,32
9Wq455RePLf5wbp4C4noQA,100
B9r3AaU6EKStfpXy0iMLOA,109
B9r3AaU6EKStfpXy0iMLOA,142
B9r3AaU6EKStfpXy0iMLOA,127
B9r3AaU6EKStfpXy0iMLOA,2
B9r3AaU6EKStfpXy0iMLOA,135
B9r3AaU6EKStfpXy0iMLOA,6
snTpO07JxjGhwJbE4RDFIA,25
snTpO07JxjGhwJbE4RDFIA,6
snTpO07JxjGhwJbE4RDFIA,109
xFvJazuir9VuVovt315Z9Q,143
xFvJazuir9VuVovt315Z9Q,93
xFvJazuir9VuVovt315Z9Q,101
xFvJazuir9VuVovt315Z9Q,149
xFvJazuir9VuVovt315Z9Q,76
xFvJazuir9VuVovt315Z9Q,109
xFvJazuir9VuVovt315Z9Q,92
yUNfOLDjpn6rzKop9wqLpg,184
yUNfOLDjpn6rzKop9wqLpg,109
Z-BDbsASb0o5Tfgq6Zwe0w,84
Z-BDbsASb0o5Tfgq6Zwe0w,7
Z-BDbsASb0o5Tfgq6Zwe0w,143
Z-BDbsASb0o5Tfgq6Zwe0w,53
Z-BDbsASb0o5Tfgq6Zwe0w,109
Z-BDbsASb0o5Tfgq6Zwe0w,92
Z-BDbsASb0o5Tfgq6Zwe0w,154
Z-BDbsASb0o5Tfgq6Zwe0w,69
_9gsyTPL6TzkhMxymxi8Ng,162
_9gsyTPL6TzkhMxymxi8Ng,109
VbGGpt-Q5ZeMxSFPDbPeBg,98
VbGGpt-Q5ZeMxSFPDbPeBg,195
VbGGpt-Q5ZeMxSFPDbPeBg,109
VbGGpt-Q5ZeMxSFPDbPeBg,23
VbGGpt-Q5ZeMxSFPDbPeBg,154
VbGGpt-Q5ZeMxSFPDbPeBg,184
VbGGpt-Q5ZeMxSFPDbPeBg,25
VbGGpt-Q5ZeMxSFPDbPeBg,8
VbGGpt-Q5ZeMxSFPDbPeBg,6
4hH1lt7mHPbl4r2O7LH6nA,109
4hH1lt7mHPbl4r2O7LH6nA,180
ydMzeoGgK9WMjomKi3CWNQ,121
ydMzeoGgK9WMjomKi3CWNQ,0
ydMzeoGgK9WMjomKi3CWNQ,109
ydMzeoGgK9WMjomKi3CWNQ,147
ydMzeoGgK9WMjomKi3CWNQ,46
ydMzeoGgK9WMjomKi3CWNQ,98
ydMzeoGgK9WMjomKi3CWNQ,4
NFJE7HhYQSUflUkArfVVKA,159
NFJE7HhYQSUflUkArfVVKA,0
NFJE7HhYQSUflUkArfVVKA,7
NFJE7HhYQSUflUkArfVVKA,154
NFJE7HhYQSUflUkArfVVKA,142
NFJE7HhYQSUflUkArfVVKA,32
NFJE7HhYQSUflUkArfVVKA,84
NFJE7HhYQSUflUkArfVVKA,109
NFJE7HhYQSUflUkArfVVKA,72
NFJE7HhYQSUflUkArfVVKA,94
0djt76NXDYMtjJvL2rHIQg,142
0djt76NXDYMtjJvL2rHIQg,119
0djt76NXDYMtjJvL2rHIQg,65
0djt76NXDYMtjJvL2rHIQg,109
0djt76NXDYMtjJvL2rHIQg,60
nRBYoJP0ergYGJAsfES0OA,154
nRBYoJP0ergYGJAsfES0OA,101
nRBYoJP0ergYGJAsfES0OA,149
nRBYoJP0ergYGJAsfES0OA,129
nRBYoJP0ergYGJAsfES0OA,158
nRBYoJP0ergYGJAsfES0OA,109
nRBYoJP0ergYGJAsfES0OA,199
hlf4qed6y1eQ9mvnWUU72A,109
hlf4qed6y1eQ9mvnWUU72A,65
TPR6xwzHmFiIfJgY8BTncw,119
TPR6xwzHmFiIfJgY8BTncw,109
_RPipScNmjl_aTVyDIx94A,119
_RPipScNmjl_aTVyDIx94A,141
_RPipScNmjl_aTVyDIx94A,25
_RPipScNmjl_aTVyDIx94A,109
_RPipScNmjl_aTVyDIx94A,2
_RPipScNmjl_aTVyDIx94A,98
_RPipScNmjl_aTVyDIx94A,180
_RPipScNmjl_aTVyDIx94A,6
yvpwN5321mM3x8G2ZiEZmw,55
yvpwN5321mM3x8G2ZiEZmw,109
tUtQic1R0uYoJ09xzpNsOA,101
tUtQic1R0uYoJ09xzpNsOA,149
tUtQic1R0uYoJ09xzpNsOA,109
tUtQic1R0uYoJ09xzpNsOA,197
tUtQic1R0uYoJ09xzpNsOA,137
tUtQic1R0uYoJ09xzpNsOA,119
VJjFHQJ08SR_Pl7Bk4o2xQ,184
VJjFHQJ08SR_Pl7Bk4o2xQ,109
VJjFHQJ08SR_Pl7Bk4o2xQ,154
nXdBQ2ZHa-77cA5SJT0DjQ,98
nXdBQ2ZHa-77cA5SJT0DjQ,109
nXdBQ2ZHa-77cA5SJT0DjQ,132
94D8kud2TtBJ0dv2bIeuQA,109
94D8kud2TtBJ0dv2bIeuQA,0
94D8kud2TtBJ0dv2bIeuQA,121
YK-pF0TjZBu9q6esscCvrw,65
YK-pF0TjZBu9q6esscCvrw,109
YK-pF0TjZBu9q6esscCvrw,154
YK-pF0TjZBu9q6esscCvrw,7
YK-pF0TjZBu9q6esscCvrw,25
yUglD4bzupuMzGIvnQguNg,142
yUglD4bzupuMzGIvnQguNg,109
yUglD4bzupuMzGIvnQguNg,2
XZ1vi4WFF4ba_1pLfKm6-w,25
XZ1vi4WFF4ba_1pLfKm6-w,154
XZ1vi4WFF4ba_1pLfKm6-w,46
XZ1vi4WFF4ba_1pLfKm6-w,98
XZ1vi4WFF4ba_1pLfKm6-w,147
XZ1vi4WFF4ba_1pLfKm6-w,34
XZ1vi4WFF4ba_1pLfKm6-w,109
XZ1vi4WFF4ba_1pLfKm6-w,184
XZ1vi4WFF4ba_1pLfKm6-w,81
Hs-jwE791t3cX9ErgTcEFg,154
Hs-jwE791t3cX9ErgTcEFg,109
Hs-jwE791t3cX9ErgTcEFg,98
Hs-jwE791t3cX9ErgTcEFg,50
Hs-jwE791t3cX9ErgTcEFg,153
Hs-jwE791t3cX9ErgTcEFg,8
Hs-jwE791t3cX9ErgTcEFg,5
Hs-jwE791t3cX9ErgTcEFg,171
dkhIHaqr3DqOoTsqTLeUPA,66
dkhIHaqr3DqOoTsqTLeUPA,176
dkhIHaqr3DqOoTsqTLeUPA,32
dkhIHaqr3DqOoTsqTLeUPA,109
dkhIHaqr3DqOoTsqTLeUPA,0
LmV5J4YpYuVswSc41-qe4w,154
LmV5J4YpYuVswSc41-qe4w,22
LmV5J4YpYuVswSc41-qe4w,90
LmV5J4YpYuVswSc41-qe4w,109
LmV5J4YpYuVswSc41-qe4w,113
LmV5J4YpYuVswSc41-qe4w,6
5u4nzV_Vpy6ubFM6FXqBNw,154
5u4nzV_Vpy6ubFM6FXqBNw,26
5u4nzV_Vpy6ubFM6FXqBNw,7
5u4nzV_Vpy6ubFM6FXqBNw,109
gWV1k7XO9DSAodAlanESFA,2
gWV1k7XO9DSAodAlanESFA,109
qHU175eb4hSSs-_981ja0A,132
qHU175eb4hSSs-_981ja0A,6
qHU175eb4hSSs-_981ja0A,109
qHU175eb4hSSs-_981ja0A,98
9B3e-1Y13XJ1RabUpCuUnw,25
9B3e-1Y13XJ1RabUpCuUnw,197
9B3e-1Y13XJ1RabUpCuUnw,101
9B3e-1Y13XJ1RabUpCuUnw,149
9B3e-1Y13XJ1RabUpCuUnw,109
8xTHtLoNIwdpf0FEvIpQIw,109
8xTHtLoNIwdpf0FEvIpQIw,65
8xTHtLoNIwdpf0FEvIpQIw,119
8xTHtLoNIwdpf0FEvIpQIw,157
7edT1VJhBzXFm2wkk507Jw,101
7edT1VJhBzXFm2wkk507Jw,184
7edT1VJhBzXFm2wkk507Jw,93
7edT1VJhBzXFm2wkk507Jw,149
7edT1VJhBzXFm2wkk507Jw,133
7edT1VJhBzXFm2wkk507Jw,25
7edT1VJhBzXFm2wkk507Jw,32
7edT1VJhBzXFm2wkk507Jw,109
7edT1VJhBzXFm2wkk507Jw,119
_Wjb3f1ueoKVzd5ra_gsHw,109
_Wjb3f1ueoKVzd5ra_gsHw,119
_Wjb3f1ueoKVzd5ra_gsHw,60
_Wjb3f1ueoKVzd5ra_gsHw,32
uxymbkaSGa49ngBqUOXsVA,69
uxymbkaSGa49ngBqUOXsVA,142
uxymbkaSGa49ngBqUOXsVA,26
uxymbkaSGa49ngBqUOXsVA,154
uxymbkaSGa49ngBqUOXsVA,109
8BNO6wtIQmArLRPg6jwsNA,109
8BNO6wtIQmArLRPg6jwsNA,184
nmDK6a60DErPjLD9lxcjfg,50
nmDK6a60DErPjLD9lxcjfg,184
nmDK6a60DErPjLD9lxcjfg,6
nmDK6a60DErPjLD9lxcjfg,175
nmDK6a60DErPjLD9lxcjfg,109
nmDK6a60DErPjLD9lxcjfg,32
nmDK6a60DErPjLD9lxcjfg,139
M2Vgqm4okb8fZKXVMwcXqg,109
M2Vgqm4okb8fZKXVMwcXqg,119
yrr7jg2oC46Bf-xbwtCI7g,109
yrr7jg2oC46Bf-xbwtCI7g,65
jdx80PbfbXMkUZvhJmdFbQ,65
jdx80PbfbXMkUZvhJmdFbQ,109
jdx80PbfbXMkUZvhJmdFbQ,154
jdx80PbfbXMkUZvhJmdFbQ,8
jdx80PbfbXMkUZvhJmdFbQ,98
aYHjJJ64whQsxZjx5rUe_w,92
aYHjJJ64whQsxZjx5rUe_w,93
aYHjJJ64whQsxZjx5rUe_w,109
aYHjJJ64whQsxZjx5rUe_w,143
YSJZZ1_8uHIIV4w44RSllA,109
YSJZZ1_8uHIIV4w44RSllA,119
pmuuoDqNZp7518AUd-YmPA,109
pmuuoDqNZp7518AUd-YmPA,61
pmuuoDqNZp7518AUd-YmPA,147
pmuuoDqNZp7518AUd-YmPA,171
pmuuoDqNZp7518AUd-YmPA,154
pmuuoDqNZp7518AUd-YmPA,46
kCzWbUG8M13F06DG80YqDA,109
kCzWbUG8M13F06DG80YqDA,2
vLwlU-_WAZfC-6VIdIK12w,154
vLwlU-_WAZfC-6VIdIK12w,109
vLwlU-_WAZfC-6VIdIK12w,65
vLwlU-_WAZfC-6VIdIK12w,146
vLwlU-_WAZfC-6VIdIK12w,119
z6HgTWokZSpvsMhqukUCow,101
z6HgTWokZSpvsMhqukUCow,149
z6HgTWokZSpvsMhqukUCow,180
z6HgTWokZSpvsMhqukUCow,109
z6HgTWokZSpvsMhqukUCow,92
pCn8Bz3IdFyUOyDQky7t5Q,109
pCn8Bz3IdFyUOyDQky7t5Q,108
3Kj0DlqXWTGqi6GUsM0Nfg,2
3Kj0DlqXWTGqi6GUsM0Nfg,109
dtOiL5peZcmq0XU3HOdHVw,15
dtOiL5peZcmq0XU3HOdHVw,109
KdompboZOJTzBbbsirjm8g,109
KdompboZOJTzBbbsirjm8g,135
KdompboZOJTzBbbsirjm8g,2
KdompboZOJTzBbbsirjm8g,6
KdompboZOJTzBbbsirjm8g,127
KdompboZOJTzBbbsirjm8g,142
_7g89aWLTv3kS5xsNcX8Gw,109
_7g89aWLTv3kS5xsNcX8Gw,114
kQoIYrwicWVN4ASBVGXJKw,109
kQoIYrwicWVN4ASBVGXJKw,65
kQoIYrwicWVN4ASBVGXJKw,98
3-JrimUGgzBVCR4bex_89g,109
3-JrimUGgzBVCR4bex_89g,2
9MdAr_MK8YUzYsEHMf1QeA,180
9MdAr_MK8YUzYsEHMf1QeA,109
9MdAr_MK8YUzYsEHMf1QeA,139
9MdAr_MK8YUzYsEHMf1QeA,14
dw-nDDdR7ZpmcHAi_IHU1Q,65
dw-nDDdR7ZpmcHAi_IHU1Q,119
dw-nDDdR7ZpmcHAi_IHU1Q,109
dw-nDDdR7ZpmcHAi_IHU1Q,60
lhH2g-fhamdl2UATZiguaA,119
lhH2g-fhamdl2UATZiguaA,65
lhH2g-fhamdl2UATZiguaA,154
lhH2g-fhamdl2UATZiguaA,146
lhH2g-fhamdl2UATZiguaA,109
lhH2g-fhamdl2UATZiguaA,15
kMWnmOpMoUk-ZSBtHuHnUg,109
kMWnmOpMoUk-ZSBtHuHnUg,90
kMWnmOpMoUk-ZSBtHuHnUg,2
kMWnmOpMoUk-ZSBtHuHnUg,165
Y989Hsw30AYUMcyNjBz9iQ,109
Y989Hsw30AYUMcyNjBz9iQ,23
Y989Hsw30AYUMcyNjBz9iQ,195
8yR12PNSMo6FBYx1u5KPlw,109
8yR12PNSMo6FBYx1u5KPlw,137
8yR12PNSMo6FBYx1u5KPlw,101
8yR12PNSMo6FBYx1u5KPlw,154
8yR12PNSMo6FBYx1u5KPlw,149
8yR12PNSMo6FBYx1u5KPlw,98
8yR12PNSMo6FBYx1u5KPlw,26
iq-ST5E57wVE2pMj_Y3UBw,142
iq-ST5E57wVE2pMj_Y3UBw,109
iq-ST5E57wVE2pMj_Y3UBw,98
iq-ST5E57wVE2pMj_Y3UBw,26
3XjwPkcbuhssRwZKnoYOyQ,43
3XjwPkcbuhssRwZKnoYOyQ,109
3XjwPkcbuhssRwZKnoYOyQ,51
gFTSj8FafhI-LTVMsBrT5g,109
gFTSj8FafhI-LTVMsBrT5g,154
gFTSj8FafhI-LTVMsBrT5g,92
gFTSj8FafhI-LTVMsBrT5g,100
tP1x4ntwlFfQBI1ozbBinw,109
tP1x4ntwlFfQBI1ozbBinw,119
QMqKP01SpDXesh7xYUO5Cg,109
QMqKP01SpDXesh7xYUO5Cg,127
QMqKP01SpDXesh7xYUO5Cg,2
5JPUBSz8qpY1emBSRVNFqA,184
5JPUBSz8qpY1emBSRVNFqA,109
5JPUBSz8qpY1emBSRVNFqA,101
